,acc_account_id,acc_frequency,acc_date,loan_loan_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,trans_datediff,trans_last_trans,trans_n_trans,trans_sum_amount,trans_avg_amount,trans_credit,trans_withdrawal,trans_household_amount,trans_insurance_amount,trans_interest_amount,trans_loan_amount,trans_pension_amount,trans_sanction_amount,trans_statement_amount,trans_int_rate,disp_disp_id,disp_owner,cc_card_id,cc_type,cc_date,cc_owner,dist_dist_name,dist_dist_region,dist_nb_habitants,dist_ratio_urban,dist_avg_salary,dist_unemp_95,dist_unemp_96,dist_nb_entrepreneurs,dist_crimes_95,dist_crimes_96,cust_client_id,cust_g,cust_age,cust_age_group,ord_amount,ord_leasing,ord_hh_payment,ord_loan_payment,ord_insr_payment,cc_create_time,loan_create_time
3783,1190,Monthly Issuance,1996-09-09,,,,,,,5.895104895104895,1998-12-31 00:00:00.000000,144,760479.7999999996,5281.10972222222,392131.6000000001,368348.19999999995,189727.0,0.0,2998.6,0.0,0.0,0.0,321.20000000000005,0.003943037014263892,1435,1,,,,,Usti nad Orlici,east Bohemia,139012,61.9,8363,2.52,3.49,108,2564,2799,1435,M,46,40,8249.0,0.0,8249.0,0.0,0.0,,
3784,1067,Monthly Issuance,1996-09-10,,,,,,,4.526881720430108,1998-12-31 00:00:00.000000,187,2845618.700000001,15217.212299465247,1458793.2999999998,1386825.4000000001,195275.0,0.0,7099.299999999998,0.0,0.0,0.0,350.4000000000001,0.0024948177350675956,1280,1,212.0,classic,1998-05-24,1.0,Chomutov,north Bohemia,125236,87.7,9675,6.43,7.68,100,5323,5190,1280,M,47,40,7811.0,0.0,7811.0,0.0,0.0,621.0,
3785,1067,Monthly Issuance,1996-09-10,,,,,,,4.526881720430108,1998-12-31 00:00:00.000000,187,2845618.700000001,15217.212299465247,1458793.2999999998,1386825.4000000001,195275.0,0.0,7099.299999999998,0.0,0.0,0.0,350.4000000000001,0.0024948177350675956,1281,0,,,,,Chomutov,north Bohemia,125236,87.7,9675,6.43,7.68,100,5323,5190,1281,F,50,50,7811.0,0.0,7811.0,0.0,0.0,,
3786,2629,Monthly Issuance,1996-09-10,,,,,,,6.427480916030534,1998-12-31 00:00:00.000000,132,1076172.0999999994,8152.818939393935,561456.3000000002,514715.7999999998,0.0,0.0,4723.299999999999,0.0,0.0,0.0,335.80000000000007,0.004388982022485067,3173,1,494.0,classic,1997-06-10,1.0,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,3173,F,53,50,,,,,,273.0,
3787,2629,Monthly Issuance,1996-09-10,,,,,,,6.427480916030534,1998-12-31 00:00:00.000000,132,1076172.0999999994,8152.818939393935,561456.3000000002,514715.7999999998,0.0,0.0,4723.299999999999,0.0,0.0,0.0,335.80000000000007,0.004388982022485067,3174,0,,,,,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,3174,M,47,40,,,,,,,
3788,1774,Monthly Issuance,1996-09-10,,,,,,,6.427480916030534,1998-12-31 00:00:00.000000,132,168252.6000000001,1274.6409090909099,93126.79999999999,75125.79999999999,0.0,0.0,1686.8,0.0,0.0,0.0,335.80000000000007,0.010025402282044966,2150,1,,,,,Trebic,south Moravia,117897,53.8,8814,4.76,5.74,107,2112,2059,2150,M,58,50,2170.0,0.0,2170.0,0.0,0.0,,
3789,1774,Monthly Issuance,1996-09-10,,,,,,,6.427480916030534,1998-12-31 00:00:00.000000,132,168252.6000000001,1274.6409090909099,93126.79999999999,75125.79999999999,0.0,0.0,1686.8,0.0,0.0,0.0,335.80000000000007,0.010025402282044966,2151,0,,,,,Trebic,south Moravia,117897,53.8,8814,4.76,5.74,107,2112,2059,2151,F,54,50,2170.0,0.0,2170.0,0.0,0.0,,
3790,2156,Monthly Issuance,1996-09-11,,,,,,,5.8,1998-12-31 00:00:00.000000,146,1392139.7000000002,9535.203424657535,720855.5,671284.1999999996,228183.0,0.0,4782.0,0.0,0.0,0.0,321.20000000000005,0.003435000093740592,2609,1,415.0,classic,1998-05-25,1.0,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2609,M,22,20,9921.0,0.0,9921.0,0.0,0.0,621.0,
3791,2156,Monthly Issuance,1996-09-11,,,,,,,5.8,1998-12-31 00:00:00.000000,146,1392139.7000000002,9535.203424657535,720855.5,671284.1999999996,228183.0,0.0,4782.0,0.0,0.0,0.0,321.20000000000005,0.003435000093740592,2610,0,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2610,F,19,10,9921.0,0.0,9921.0,0.0,0.0,,
3792,2349,Monthly Issuance,1996-09-11,,,,,,,6.950413223140496,1998-12-31 00:00:00.000000,122,325902.2,2671.3295081967212,169765.0,156137.20000000007,45816.0,0.0,1703.0000000000002,0.0,167562.0,0.0,321.20000000000005,0.005225494028576672,2839,1,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,2839,F,71,70,1992.0,0.0,1992.0,0.0,0.0,,
3793,2349,Monthly Issuance,1996-09-11,,,,,,,6.950413223140496,1998-12-31 00:00:00.000000,122,325902.2,2671.3295081967212,169765.0,156137.20000000007,45816.0,0.0,1703.0000000000002,0.0,167562.0,0.0,321.20000000000005,0.005225494028576672,2840,0,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,2840,M,65,60,1992.0,0.0,1992.0,0.0,0.0,,
3794,2614,Monthly Issuance,1996-09-11,,,,,,,6.837398373983739,1998-12-31 00:00:00.000000,124,170509.30000000008,1375.0750000000005,92827.50000000001,77681.79999999999,49496.0,0.0,1515.4999999999998,0.0,0.0,0.0,335.80000000000007,0.008888078245585426,3155,1,,,,,Chrudim,east Bohemia,105606,53.0,8254,2.79,3.76,97,2166,2325,3155,F,26,20,2152.0,0.0,2152.0,0.0,0.0,,
3795,339,Weekly Issuance,1996-09-11,5043.0,1997-12-25,468060.0,60.0,7801.0,C,3.911627906976744,1998-12-31 00:00:00.000000,216,2782006.6,12879.660185185186,1439996.2000000002,1342010.3999999994,94001.0,0.0,8385.199999999999,93614.39999999998,0.0,0.0,690.0,0.003014083431721549,414,1,65.0,classic,1998-02-02,1.0,Nachod,east Bohemia,112709,73.5,8369,1.79,2.31,117,2854,2618,414,F,52,50,11936.2,0.0,4087.0,7801.2,0.0,509.0,470.0
3796,339,Weekly Issuance,1996-09-11,5043.0,1997-12-25,468060.0,60.0,7801.0,C,3.911627906976744,1998-12-31 00:00:00.000000,216,2782006.6,12879.660185185186,1439996.2000000002,1342010.3999999994,94001.0,0.0,8385.199999999999,93614.39999999998,0.0,0.0,690.0,0.003014083431721549,415,0,,,,,Nachod,east Bohemia,112709,73.5,8369,1.79,2.31,117,2854,2618,415,M,54,50,11936.2,0.0,4087.0,7801.2,0.0,,470.0
3797,2164,Monthly Issuance,1996-09-12,,,,,,,5.833333333333333,1998-12-31 00:00:00.000000,145,1210873.3,8350.850344827586,644516.1,566357.1999999997,173696.0,0.0,5342.6,0.0,0.0,0.0,321.20000000000005,0.0044121874683338055,2619,1,417.0,classic,1998-03-30,1.0,Vyskov,south Moravia,86513,50.5,8288,3.79,4.52,110,1562,1460,2619,F,30,30,7552.0,0.0,7552.0,0.0,0.0,564.0,
3798,2164,Monthly Issuance,1996-09-12,,,,,,,5.833333333333333,1998-12-31 00:00:00.000000,145,1210873.3,8350.850344827586,644516.1,566357.1999999997,173696.0,0.0,5342.6,0.0,0.0,0.0,321.20000000000005,0.0044121874683338055,2620,0,,,,,Vyskov,south Moravia,86513,50.5,8288,3.79,4.52,110,1562,1460,2620,M,31,30,7552.0,0.0,7552.0,0.0,0.0,,
3799,3508,Monthly Issuance,1996-09-12,,,,,,,6.666666666666667,1998-12-31 00:00:00.000000,127,1155616.1999999995,9099.34015748031,604595.0,551021.1999999997,0.0,0.0,4399.000000000001,0.0,0.0,0.0,321.20000000000005,0.003806627148356005,4236,1,,,,,Havlickuv Brod,east Bohemia,95907,59.1,8388,2.41,2.94,87,1658,1668,4236,F,37,30,,,,,,,
3800,164,Monthly Issuance,1996-09-13,,,,,,,16.2,1998-12-02 00:00:00.000000,51,281452.50000000006,5518.676470588236,157152.5000000001,124300.0,0.0,0.0,3447.4999999999986,0.0,0.0,0.0,0.0,0.012248958527637872,198,1,,,,,Prostejov,south Moravia,110643,51.9,8441,3.45,4.48,115,1879,2252,198,M,23,20,,,,,,,
3801,1799,Monthly Issuance,1996-09-13,,,,,,,6.606299212598425,1998-12-31 00:00:00.000000,128,265570.50000000006,2074.7695312500005,145522.7,120047.80000000005,57822.0,0.0,2094.7,0.0,142828.0,0.0,335.80000000000007,0.007887547750973844,2179,1,,,,,Nymburk,central Bohemia,81344,55.3,8899,3.39,3.97,149,2987,2487,2179,F,60,60,2514.0,0.0,2514.0,0.0,0.0,,
3802,1600,Monthly Issuance,1996-09-13,,,,,,,7.170940170940171,1998-12-31 00:00:00.000000,118,340737.3999999999,2887.605084745762,184884.19999999998,155853.20000000007,74382.0,0.0,1845.2,0.0,182439.0,0.0,321.20000000000005,0.0054153139631869015,1939,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,1939,M,74,70,3234.0,0.0,3234.0,0.0,0.0,,
3803,1600,Monthly Issuance,1996-09-13,,,,,,,7.170940170940171,1998-12-31 00:00:00.000000,118,340737.3999999999,2887.605084745762,184884.19999999998,155853.20000000007,74382.0,0.0,1845.2,0.0,182439.0,0.0,321.20000000000005,0.0054153139631869015,1940,0,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,1940,F,76,70,3234.0,0.0,3234.0,0.0,0.0,,
3804,3044,Monthly Issuance,1996-09-14,,,,,,,7.350877192982456,1998-12-31 00:00:00.000000,115,210024.30000000008,1826.2982608695659,114061.10000000002,95963.20000000001,60632.0,0.0,1943.1,0.0,111618.0,0.0,321.20000000000005,0.00925178657898157,3679,1,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,3679,M,68,60,2756.0,0.0,2756.0,0.0,0.0,,
3805,3044,Monthly Issuance,1996-09-14,,,,,,,7.350877192982456,1998-12-31 00:00:00.000000,115,210024.30000000008,1826.2982608695659,114061.10000000002,95963.20000000001,60632.0,0.0,1943.1,0.0,111618.0,0.0,321.20000000000005,0.00925178657898157,3680,0,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,3680,F,76,70,2756.0,0.0,2756.0,0.0,0.0,,
3806,3499,Monthly Issuance,1996-09-14,,,,,,,6.207407407407407,1998-12-31 00:00:00.000000,136,2453392.4000000013,18039.65000000001,1254910.2000000002,1198482.1999999997,0.0,0.0,5916.200000000002,0.0,0.0,0.0,321.20000000000005,0.002411436507262352,4227,1,,,,,Trutnov,east Bohemia,121947,70.5,8541,2.51,2.97,131,3496,3839,4227,F,36,30,,,,,,,
3807,1474,Monthly Issuance,1996-09-14,,,,,,,7.350877192982456,1998-12-31 00:00:00.000000,115,202972.8000000001,1764.9808695652182,111916.6,91056.20000000001,61985.0,0.0,1855.6000000000001,0.0,109161.0,0.0,321.20000000000005,0.00914211165239874,1786,1,,,,,Vyskov,south Moravia,86513,50.5,8288,3.79,4.52,110,1562,1460,1786,F,65,60,2695.0,0.0,2695.0,0.0,0.0,,
3808,1474,Monthly Issuance,1996-09-14,,,,,,,7.350877192982456,1998-12-31 00:00:00.000000,115,202972.8000000001,1764.9808695652182,111916.6,91056.20000000001,61985.0,0.0,1855.6000000000001,0.0,109161.0,0.0,321.20000000000005,0.00914211165239874,1787,0,,,,,Vyskov,south Moravia,86513,50.5,8288,3.79,4.52,110,1562,1460,1787,M,68,60,2695.0,0.0,2695.0,0.0,0.0,,
3809,2026,Monthly Issuance,1996-09-14,,,,,,,4.958579881656805,1998-12-31 00:00:00.000000,170,773688.3999999998,4551.108235294117,422607.19999999984,351081.19999999995,42746.0,0.0,5075.200000000002,0.0,0.0,0.0,321.20000000000005,0.006559746792119415,2461,1,,,,,Zlin,south Moravia,197099,74.7,9624,1.60,2.31,145,4484,4265,2461,M,32,30,5330.0,0.0,1943.0,0.0,0.0,,
3810,1556,Monthly Issuance,1996-09-15,,,,,,,6.860655737704918,1998-12-31 00:00:00.000000,123,274959.20000000007,2235.4406504065046,165346.99999999997,109612.20000000004,42251.0,0.0,3962.0000000000005,0.0,160785.0,0.0,321.20000000000005,0.014409410559821237,1887,1,,,,,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,1887,M,73,70,1837.0,0.0,1837.0,0.0,0.0,,
3811,6075,Monthly Issuance,1996-09-15,6237.0,1998-01-06,407952.0,48.0,8499.0,D,6.590551181102362,1998-12-31 00:00:00.000000,128,407793.19999999984,3185.8843749999987,212915.00000000003,194878.2000000001,74100.0,0.0,1598.9999999999998,25497.0,0.0,0.0,321.20000000000005,0.00392110510915827,7339,1,,,,,Prachatice,south Bohemia,51428,52.7,8402,3.13,3.98,120,999,1099,7339,F,25,20,8499.0,0.0,0.0,8499.0,0.0,,478.0
3812,1066,Weekly Issuance,1996-09-15,,,,,,,5.103658536585366,1998-12-31 00:00:00.000000,165,2670734.9,16186.272121212121,1375041.9,1295693.0,0.0,0.0,7259.9,0.0,0.0,0.0,660.0,0.0027183154718950202,1279,1,,,,,Jindrichuv Hradec,south Bohemia,93931,56.9,8427,1.12,1.54,107,1874,1913,1279,M,43,40,,,,,,,
3813,2275,Monthly Issuance,1996-09-16,,,,,,,6.53125,1998-12-31 00:00:00.000000,129,748022.9999999997,5798.6279069767415,396188.79999999993,351834.1999999999,150213.0,0.0,2358.7999999999997,0.0,0.0,0.0,321.20000000000005,0.003153378973641186,2755,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2755,F,29,20,6531.0,0.0,6531.0,0.0,0.0,,
3814,5305,Monthly Issuance,1996-09-16,6083.0,1998-03-31,240528.0,48.0,5011.0,C,5.648648648648648,1998-12-31 00:00:00.000000,149,1746067.3,11718.572483221476,900835.3,845231.9999999992,0.0,0.0,4261.300000000001,45100.799999999996,0.0,0.0,321.20000000000005,0.002440513031771456,6408,1,,,,,Pardubice,east Bohemia,162580,72.8,9538,1.51,1.81,111,6079,5410,6408,M,43,40,5011.2,0.0,0.0,5011.2,0.0,,561.0
3815,1329,Monthly Issuance,1996-09-16,5229.0,1997-09-06,23520.0,12.0,1960.0,A,4.804597701149425,1998-12-31 00:00:00.000000,175,711363.5999999995,4064.9348571428545,368720.99999999994,342642.60000000003,77464.0,0.0,2168.9999999999995,23522.400000000005,0.0,0.0,321.20000000000005,0.0030490736382913055,1608,1,,,,,Blansko,south Moravia,107911,50.9,8240,2.53,3.56,99,1850,1903,1608,M,58,50,10409.2,0.0,3368.0,1960.2,0.0,,355.0
3816,1329,Monthly Issuance,1996-09-16,5229.0,1997-09-06,23520.0,12.0,1960.0,A,4.804597701149425,1998-12-31 00:00:00.000000,175,711363.5999999995,4064.9348571428545,368720.99999999994,342642.60000000003,77464.0,0.0,2168.9999999999995,23522.400000000005,0.0,0.0,321.20000000000005,0.0030490736382913055,1609,0,,,,,Blansko,south Moravia,107911,50.9,8240,2.53,3.56,99,1850,1903,1609,F,55,50,10409.2,0.0,3368.0,1960.2,0.0,,355.0
3817,3098,Monthly Issuance,1996-09-16,,,,,,,5.887323943661972,1998-12-31 00:00:00.000000,143,515232.19999999984,3603.0223776223766,274121.0,241111.20000000007,101310.0,0.0,3581.5,0.0,0.0,0.0,321.20000000000005,0.006951234802483232,3747,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,3747,M,35,30,4605.0,0.0,4605.0,0.0,0.0,,
3818,4349,Monthly Issuance,1996-09-16,,,,,,,6.53125,1998-12-31 00:00:00.000000,129,1860920.3000000005,14425.738759689926,973093.1000000001,887827.1999999996,0.0,0.0,5737.099999999999,0.0,0.0,0.0,321.20000000000005,0.0030829369747860766,5240,1,,,,,Ostrava - mesto,north Moravia,323870,100.0,10673,4.75,5.44,100,18782,18347,5240,M,59,50,,,,,,,
3819,2990,Monthly Issuance,1996-09-16,,,,,,,5.036144578313253,1998-12-31 00:00:00.000000,167,327950.6999999999,1963.7766467065862,185331.49999999997,142619.20000000007,506.0,0.0,3803.5,0.0,0.0,0.0,321.20000000000005,0.011597779788242566,3611,1,567.0,classic,1998-07-08,1.0,Sokolov,west Bohemia,94812,81.8,9650,3.38,3.67,100,2985,2804,3611,F,27,20,2726.0,0.0,22.0,0.0,0.0,660.0,
3820,3800,Monthly Issuance,1996-09-16,,,,,,,5.32484076433121,1998-12-31 00:00:00.000000,158,447520.09999999986,2832.4056962025306,229194.90000000005,218325.2000000001,29762.0,0.0,1798.9,0.0,0.0,0.0,321.20000000000005,0.004019707718156125,4580,1,,,,,Sokolov,west Bohemia,94812,81.8,9650,3.38,3.67,100,2985,2804,4580,F,55,50,4928.0,0.0,1294.0,0.0,0.0,,
3821,3191,Monthly Issuance,1996-09-17,,,,,,,4.970238095238095,1998-12-31 00:00:00.000000,169,577014.0999999997,3414.284615384614,297752.9000000001,279261.20000000007,63802.0,0.0,2510.9,0.0,0.0,0.0,321.20000000000005,0.004351540109678431,3857,1,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,3857,F,47,40,6380.0,0.0,2774.0,0.0,0.0,,
3822,2076,Monthly Issuance,1996-09-17,,,,,,,5.493421052631579,1998-12-31 00:00:00.000000,153,323562.1,2114.7849673202613,169654.89999999994,153907.20000000007,8786.0,0.0,2021.8999999999999,0.0,166833.0,0.0,321.20000000000005,0.006248877727026744,2517,1,,,,,Pisek,south Bohemia,70699,65.3,8968,2.83,3.35,131,1740,1910,2517,M,75,70,2052.0,0.0,2052.0,0.0,0.0,,
3823,2076,Monthly Issuance,1996-09-17,,,,,,,5.493421052631579,1998-12-31 00:00:00.000000,153,323562.1,2114.7849673202613,169654.89999999994,153907.20000000007,8786.0,0.0,2021.8999999999999,0.0,166833.0,0.0,321.20000000000005,0.006248877727026744,2518,0,,,,,Pisek,south Bohemia,70699,65.3,8968,2.83,3.35,131,1740,1910,2518,F,78,70,2052.0,0.0,2052.0,0.0,0.0,,
3824,1002,Monthly Issuance,1996-09-17,,,,,,,5.0606060606060606,1998-12-31 00:00:00.000000,166,264403.0000000001,1592.7891566265068,143871.80000000005,120531.20000000007,28446.0,10340.0,2025.7999999999993,0.0,0.0,0.0,321.20000000000005,0.00766178901147112,1206,1,,,,,Svitavy,east Bohemia,102609,52.0,8187,4.83,5.45,94,2123,2134,1206,M,42,40,2855.0,0.0,1293.0,0.0,470.0,,
3825,8381,Monthly Issuance,1996-09-17,6705.0,1997-07-25,333648.0,48.0,6951.0,D,3.1390977443609023,1998-12-31 00:00:00.000000,267,2750901.5,10303.001872659175,1380978.2,1369923.3000000005,17760.0,0.0,8725.199999999995,97311.20000000003,0.0,96.7,350.4000000000001,0.0031717602393251795,10047,1,,,,,Ceske Budejovice,south Bohemia,177686,74.8,10045,1.42,1.71,135,6604,6295,10355,F,23,20,15729.8,0.0,740.0,6950.8,0.0,,311.0
3826,1957,Monthly Issuance,1996-09-18,,,,,,,4.964285714285714,1998-12-31 00:00:00.000000,169,241597.2000000001,1429.5692307692314,133805.00000000003,107792.20000000003,36685.0,0.0,3267.9999999999995,0.0,0.0,0.0,321.20000000000005,0.013526646831999702,2379,1,,,,,Decin,north Bohemia,133777,84.7,8705,5.75,7.61,116,4650,4859,2379,F,35,30,2487.0,0.0,1595.0,0.0,0.0,,
3827,3569,Monthly Issuance,1996-09-18,,,,,,,5.116564417177914,1998-12-31 00:00:00.000000,164,369277.59999999986,2251.6926829268286,205377.2,163900.40000000008,0.0,0.0,2498.2,0.0,0.0,0.0,350.4000000000001,0.006765100293112825,4307,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,4307,M,22,20,,,,,,,
3828,10789,Monthly Issuance,1996-09-18,7199.0,1997-12-09,45768.0,12.0,3814.0,A,2.9263157894736844,1998-12-31 00:00:00.000000,286,3263166.7000000025,11409.673776223784,1669223.3,1593943.3999999997,258500.0,66750.0,6271.3,45764.399999999994,0.0,0.0,365.0000000000001,0.00192184481411875,12953,1,,,,,Prerov,north Moravia,138032,64.6,8819,5.38,5.66,99,4063,4505,13261,M,55,50,17756.7,0.0,10340.0,3813.7,2670.0,,447.0
3829,10789,Monthly Issuance,1996-09-18,7199.0,1997-12-09,45768.0,12.0,3814.0,A,2.9263157894736844,1998-12-31 00:00:00.000000,286,3263166.7000000025,11409.673776223784,1669223.3,1593943.3999999997,258500.0,66750.0,6271.3,45764.399999999994,0.0,0.0,365.0000000000001,0.00192184481411875,12954,0,,,,,Prerov,north Moravia,138032,64.6,8819,5.38,5.66,99,4063,4505,13262,F,61,60,17756.7,0.0,10340.0,3813.7,2670.0,,447.0
3830,831,Monthly Issuance,1996-09-18,,,,,,,7.315789473684211,1998-12-31 00:00:00.000000,115,173293.20000000007,1506.8973913043485,95318.99999999997,77974.2,52693.0,0.0,1520.0000000000005,0.0,0.0,0.0,321.20000000000005,0.008771261653659808,1001,1,,,,,Chrudim,east Bohemia,105606,53.0,8254,2.79,3.76,97,2166,2325,1001,M,52,50,2291.0,0.0,2291.0,0.0,0.0,,
3831,6083,Weekly Issuance,1996-09-19,6239.0,1997-09-28,360864.0,48.0,7518.0,D,3.8036529680365296,1998-12-31 00:00:00.000000,220,2500617.199999999,11366.441818181813,1252837.3,1247779.9,238900.0,0.0,7171.3,90216.0,0.0,853.9000000000001,690.0,0.0028678119945747807,7348,1,,,,,Kutna Hora,central Bohemia,77963,51.5,8546,2.95,4.02,126,2640,3120,7348,F,22,20,7518.0,0.0,0.0,7518.0,0.0,,374.0
3832,1669,Monthly Issuance,1996-09-19,,,,,,,6.2631578947368425,1998-12-31 00:00:00.000000,134,502256.6999999997,3748.184328358207,256669.5,245587.2000000001,127926.0,0.0,2053.5,0.0,0.0,0.0,321.20000000000005,0.0040885467530846304,2025,1,,,,,Most,north Bohemia,119895,89.9,10446,7.34,9.4,90,4947,4743,2025,M,58,50,5562.0,0.0,5562.0,0.0,0.0,,
3833,1669,Monthly Issuance,1996-09-19,,,,,,,6.2631578947368425,1998-12-31 00:00:00.000000,134,502256.6999999997,3748.184328358207,256669.5,245587.2000000001,127926.0,0.0,2053.5,0.0,0.0,0.0,321.20000000000005,0.0040885467530846304,2026,0,,,,,Most,north Bohemia,119895,89.9,10446,7.34,9.4,90,4947,4743,2026,F,65,60,5562.0,0.0,5562.0,0.0,0.0,,
3834,8268,Monthly Issuance,1996-09-19,6688.0,1997-09-26,8616.0,24.0,359.0,C,3.985645933014354,1998-12-31 00:00:00.000000,210,789709.9999999994,3760.523809523807,431285.7999999998,358424.19999999995,43978.0,0.0,7506.300000000002,5385.0,0.0,0.0,321.20000000000005,0.009505134796317646,9901,1,,,,,Kromeriz,south Moravia,108871,62.1,8444,3.24,3.47,106,2595,2305,10209,M,24,20,8228.0,0.0,1999.0,359.0,0.0,,372.0
3835,1063,Monthly Issuance,1996-09-19,,,,,,,6.717741935483871,1998-12-31 00:00:00.000000,125,417542.49999999994,3340.3399999999997,253421.30000000005,164121.20000000007,0.0,0.0,6386.299999999999,0.0,0.0,0.0,321.20000000000005,0.01529496997311651,1276,1,,,,,Frydek - Mistek,north Moravia,228848,57.2,9893,4.09,4.72,96,5623,5887,1276,F,57,50,,,,,,,
3836,1532,Monthly Issuance,1996-09-19,,,,,,,5.666666666666667,1998-12-31 00:00:00.000000,148,823934.4999999997,5567.124999999997,457807.30000000005,366127.19999999995,173866.0,0.0,5385.299999999999,0.0,0.0,0.0,321.20000000000005,0.006536077807155789,1856,1,,,,,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,1856,F,31,30,7903.0,0.0,7903.0,0.0,0.0,,
3837,1532,Monthly Issuance,1996-09-19,,,,,,,5.666666666666667,1998-12-31 00:00:00.000000,148,823934.4999999997,5567.124999999997,457807.30000000005,366127.19999999995,173866.0,0.0,5385.299999999999,0.0,0.0,0.0,321.20000000000005,0.006536077807155789,1857,0,,,,,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,1857,M,35,30,7903.0,0.0,7903.0,0.0,0.0,,
3838,3179,Monthly Issuance,1996-09-20,,,,,,,5.2,1998-12-31 00:00:00.000000,161,856134.9999999997,5317.608695652172,446000.79999999993,410134.19999999984,58788.0,0.0,3243.8,0.0,0.0,0.0,321.20000000000005,0.003788888434651079,3844,1,,,,,Novy Jicin,north Moravia,161227,69.7,8678,5.93,5.57,102,4980,4595,3844,F,36,30,3571.0,0.0,2556.0,0.0,0.0,,
3839,2906,Monthly Issuance,1996-09-20,,,,,,,4.378947368421053,1998-12-31 00:00:00.000000,191,974839.7999999996,5103.873298429317,494284.5999999999,480555.19999999984,56442.0,7843.0,3330.6000000000004,0.0,0.0,0.0,321.20000000000005,0.0034165613673138927,3512,1,,,,,Semily,east Bohemia,75685,60.8,8208,1.89,2.26,155,1660,2123,3512,M,53,50,9658.0,0.0,2454.0,0.0,341.0,,
3840,1538,Monthly Issuance,1996-09-20,,,,,,,4.202020202020202,1998-12-31 00:00:00.000000,199,3545794.0000000014,17818.060301507543,1790827.9999999998,1754966.0000000005,267488.0,0.0,6489.999999999999,0.0,0.0,0.0,365.0000000000001,0.0018303375774227145,1864,1,295.0,classic,1998-10-26,1.0,Domazlice,west Bohemia,58400,52.4,8620,1.10,1.25,100,1089,1117,1864,M,51,50,10288.0,0.0,10288.0,0.0,0.0,766.0,
3841,1538,Monthly Issuance,1996-09-20,,,,,,,4.202020202020202,1998-12-31 00:00:00.000000,199,3545794.0000000014,17818.060301507543,1790827.9999999998,1754966.0000000005,267488.0,0.0,6489.999999999999,0.0,0.0,0.0,365.0000000000001,0.0018303375774227145,1865,0,,,,,Domazlice,west Bohemia,58400,52.4,8620,1.10,1.25,100,1089,1117,1865,F,50,50,10288.0,0.0,10288.0,0.0,0.0,,
3842,2640,Monthly Issuance,1996-09-21,,,,,,,5.577181208053691,1998-12-31 00:00:00.000000,150,918360.9999999994,6122.406666666663,494283.8000000001,424077.19999999984,204056.0,0.0,5582.799999999998,0.0,0.0,0.0,321.20000000000005,0.00607909090216157,3186,1,498.0,classic,1998-04-18,1.0,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,3186,F,44,40,8872.0,0.0,8872.0,0.0,0.0,574.0,
3843,2921,Monthly Issuance,1996-09-21,,,,,,,5.691780821917808,1998-12-31 00:00:00.000000,147,818422.7999999996,5567.502040816324,424067.6,394355.1999999999,149534.0,0.0,3158.6,0.0,0.0,0.0,321.20000000000005,0.00385937439670547,3529,1,,,,,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,3529,M,26,20,6797.0,0.0,6797.0,0.0,0.0,,
3844,3431,Monthly Issuance,1996-09-21,,,,,,,5.731034482758621,1998-12-31 00:00:00.000000,146,1216649.5,8333.215753424658,623441.3000000002,593208.1999999997,198927.0,0.0,4187.800000000001,0.0,0.0,0.0,321.20000000000005,0.0034420759635375685,4147,1,,,,,Zlin,south Moravia,197099,74.7,9624,1.60,2.31,145,4484,4265,4147,M,27,20,8649.0,0.0,8649.0,0.0,0.0,,
